number,value,D,total_supply,balances0,balances1,balances2,A_gamma0,A_gamma1,A_gamma2,A_gamma3,prices0,prices1
16160734,3082676608634,155048211209676429877872823,180239498218495696397055,51808921917624,300813844842,40694552760049476485277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17136749337537278018359,1272934837012921572402
16161034,3081915927280,155048690419013735549090823,180239498218495696397055,51895913280918,300730805201,40637725765758222522379,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17131234840809330502755,1272390329608458192350
16161334,3081242745205,155048767041441389051757225,180239498218495696397055,51916274564808,300836610938,40607533961489863309532,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17129222074421529631029,1271703278615536705040
16161634,3083374810886,155184519179597984989329055,180239498218495696397055,51927883439994,301965633033,40446442522041771683088,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17150396081310074180052,1272772194182688073275
16161934,3084445349479,155184860205196219433975068,180239498218495696397055,51550608274702,303098549555,40590488416424717708843,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17144788602851991952094,1274509483375557730143
16162234,3080795258268,155043818258408677817388933,180239498218495696397055,51700004733339,302875874122,40503147794879764934286,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17122490043448125030926,1271643394666585626503
16162534,3081379366563,155043853928589727821631521,180239498218495696397055,51746774812598,302875874122,40466412546419998768139,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17126296597332453849097,1272083631520089266317
16162834,3083250310059,155182707029780613972372416,180239498218495696397055,51933167119071,301735412313,40473567826450486624434,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17136193986457290743026,1273668137186675547427
16163134,3084326785710,155182756488323477112606342,180240521748421790812829,51918017283072,301397280265,40530977944820786622642,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17151476644448531432637,1273889538235650568144
16163434,3085497211100,155182902264506107234415121,180240521748421790812829,52100328033351,301629895024,40357047612644249111270,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17147027648187062537206,1275665961340828607241
16163734,3084689387556,155319326305153814999028817,180240521721640613759336,51550241694223,301757410775,40771505126305296873810,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17132288939895332263807,1275747552665687851092
16164034,3075200970030,155284497455982444145551750,180286990444507607260666,51346506532648,301956928240,40936816367679812921751,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17096517991755443995459,1266684658277206447395
16164334,3074626425908,155284618580199560238920599,180286990444507607260666,51351426211036,301956928240,40933020299068289419693,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17092137739948609004164,1266298395736192970335
16164634,3073090571212,155146768430386677661035833,180287490345052978893354,51376054434553,301796422480,40935605198622013796296,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17107380484933858276356,1263284757505352303828
16164934,3071721721409,155162491688623048236557035,180305361934655836778714,51264412344130,302703249289,40913889402267958252700,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17079362328089107424921,1263655450580721793195
16165234,3059475412301,154879406240959083113644669,180305361934655836778714,51071568967458,303185182553,41002854789545284595554,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16986876794259832616109,1255409566518952893570
16165534,3056020734923,154879636040175060215529567,180305361934655836778714,51095798479544,303970383491,40877819305714226898155,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16920520012675583581351,1256072945692024895281
16165834,3048659457897,154737482307793334883508541,180308961145212031531037,50846190017417,303245469564,41178380119417883070639,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16902229947295604598738,1248365486482576321120
16166134,3043601056588,154703080920885265937053367,180602920469111193169115,50950438599286,303337253221,41283734384588717491554,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16872618803270615313454,1244336912466022095926
16166434,3043196506766,155231109142126209581060141,181725972836250085637642,51259657856227,305620978230,41494199976651363896630,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16850925476802628831882,1245394085849429369266
16166734,3047165808469,155085191430581017746436833,181725972836250085637642,51350925562628,305034388934,41500805242877702527190,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16913301417659307692662,1245647528325604714578
16167034,3048365163203,155169727760056708341542963,181824886779409158185233,51373134843175,305035101571,41550517130249761155045,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16918043640094375697776,1246763013749658666828
16167334,3048644607651,155169755033002449034732655,181824886779409158185233,51374974166193,305255987571,41519110311361263701691,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16918119947828450706528,1247097895420619685776
16167634,3048744104510,155174739137895175733383064,181830562345806262997637,51399031068607,305507046000,41469806463492329090064,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16918123265181833515259,1247214351421760656901
16167934,3052433741407,155039147292746945254504974,181842296328271547122816,51782867695661,305802390000,41131375581189654023262,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16917631206486097113237,1251764382919187170054
16168234,3057525805018,155039312972589826642557466,181842296328271547122816,51912240403001,305628158052,41051842929442745822467,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16950788222565989566239,1255586375049984849933
16168534,3056478183421,155039392719968446144838201,181842369791183082985705,51884338140590,305651068897,41071051111447110867895,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16945659413098712390353,1254671895328623990109
16168834,3051060480888,154965250831649462863938454,181842369791183082985705,51914210074475,304524035031,41200042442237887676961,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16945659068460825909352,1247976677878688016361
16169134,3052560590351,154965774960759505274611789,181842369791183082985705,51717155582315,304525799396,41357896951133199926792,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16955567505726396925092,1249083102510713229568
16169434,3056155694233,155110730612466315054458606,181842369791183082985705,51954944801221,304162858094,41217505956530667222457,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16987515957113221493415,1251133094521078519247
16169734,3056174615602,155117591444149659647773948,181842369791183082985705,51776541163996,305650534365,41159429710375945662675,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17004879156696962202207,1249826847836400650026
16170034,3057412289683,155250016161114157005597459,181842369791183082985705,51689402186832,305821637509,41205932955837954595334,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17003842888568828939812,1251427126628801798951
16170334,3055233197720,155154458491242824794902135,181842369791183082985705,51755022131221,305733495815,41166365980015415330470,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16984933435957679184754,1250116342473963913448
16170634,3058777126429,155275046941690640078371684,181842369791183082985705,51860253971386,304873894293,41198952185605859342244,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16990245797720515320290,1254092195359378517620
16170934,3059199498470,155275440702023313180111869,181842369791183082985705,52016427435844,303552705513,41253857553550896672432,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17000935599703433625427,1253812038939873218933
16171234,3070924330257,155808017914547878760339972,181840556668313237603001,52335936494444,303989575228,40940621788410424685296,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17064062654756499758029,1263604184717531646400
16171534,3083371840375,155853437003582485053038625,181724610919268465109783,52430411718326,303936494852,40795366949224992842213,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17122174475085504182957,1274726869753218397637
16171834,3083548830717,155853576702214054240806326,181729018530943211491077,52343263651648,304370918250,40805404285952306313114,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17133018694808435794329,1274230392865928353766
16172134,3087244403712,155960665036336307517980766,181692106924928315980053,52436547623702,303506803680,40823827069090663900297,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17179731454939875519111,1275338501768707165123
16172434,3084606862702,155960958702528219217544064,181692106924928315980053,52324677518130,303434021969,40921807470093319254960,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17174951899509495301997,1272408360872287790779
16172734,3078269817130,156114468723621268361423986,181703987790236917164348,52157709503389,303068859160,41111065766926181786074,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17131852529224036475604,1267742265931100740971
16173034,3080368430803,156164708420247437298875547,181762075632584141596432,52376059233016,303869819222,40870432366384239837756,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17136878057776667811165,1269960898690942016369
16173334,3081519973089,156315719061551630814262311,181770205131147759367638,52380075829511,304202997222,40827973487469800363856,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17158712706658807044881,1269760848917131626638
16173634,3083800726520,156314951668971804443193601,181769311627423078254743,52379441129501,304208116605,40827177988073559493342,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17154102805899684246387,1272939921043630870173
16173934,3082475459088,156315037786632372626033282,181769311627423078254743,52329745411348,304407052366,40839473813537469313026,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17147193269911033065130,1271805738522237518938
16174234,3077264256076,156316260057735795819092293,181769311990831340359493,51778190772252,303906401257,41342714002312497871528,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17130934985964240287844,1266539208766790783765
16174534,3076803925945,156187055187244728748100878,181763311990831340359493,51916601796708,303385150656,41300334393570943834523,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17141140126711208256552,1265209362862456209701
16174834,3077793943350,156187715645086750827435517,181763311990831340359493,52251963860281,302883175667,41103888898277906542868,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17145531542335339785434,1266089516955695039424
16175134,3095762523587,156760426799391032511525019,181764697407236423886013,52750616703593,301441239313,40910035290420604055172,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17307730690999234241484,1276315149083339144547
16175434,3107050365817,156907437646364509734454227,181764697407236423886013,52851742523933,301865737557,40774222736043756167044,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17407117315968007874532,1282978342474252813409
16175734,3110863995218,157055119981366511829627955,181766178625505273437199,52886687095602,301832704826,40752912051608842873115,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17413917013690772356211,1287210804024930340149
16176034,3114090742102,157200728842147296674874651,181766178625505273437199,52879944786662,302433074388,40677414875453806306831,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17415124385856061046764,1291132170426958366654
16176334,3178480135806,158228645536870893813294739,181766178625505273437199,54003272379623,300587710658,40074287400910205177181,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17886730389810665298184,1336735744673582417709
16176634,3176240550364,158522012858219114344717722,181766178625505273437199,53802478322574,300953166843,40176171534496051147191,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17858470125300543297347,1336004071564758511438
16176934,3161283315035,158667251632823696394972340,181764381356175135717121,53666794243363,301373111775,40221509333917785638173,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17732003413588585380256,1326567543580641050791
16177234,3159097002756,158814674694936398940150323,181764381356175135717121,53578355685102,301001953284,40338394259839218748802,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17762209152158679088137,1321542610613157048266
16177534,3145352654609,158815043425373696005485207,181764381356175135717121,53451027482459,301180572537,40411422969169677925472,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17666274462133032519977,1311406403504588381094
16177834,3151353733858,158804809042316293927546474,181752420617165062330017,53511927951293,300880357271,40397621969391208587776,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17699959396553239714345,1316430591818220038155
16178134,3149918254286,158952937814959299557573299,181752420617165062330017,53519628826128,300710803492,40414768174556115986363,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17704174420473899263043,1314307726209392654659
16178434,3154168114295,158946036403991605191995886,181744301357366560120025,53609955782090,300631763259,40351549101834619516508,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17716773947806365401771,1318704817489476895012
16178734,3154065660186,159094237861497318724730729,181744301357366560120025,53563304353122,300631763259,40387487097012845840115,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17717792663870562124724,1318481911025431963254
16179034,3154401182242,159094336310360078782203795,181748686170923443732543,53609563448261,300858288168,40322024918455132662817,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17717812922459148587948,1318996437824374838707
16179334,3158306467772,159241602591044738957263327,181748955921742960380048,53628417131120,300467351369,40360711800910678600230,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17755859178018263931212,1321065667635843974127
16179634,3160866052309,159241838667228234526438378,181748955921742960380048,53659802503211,300467351369,40337119270075591496416,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17768476728479276417826,1323341006430134860067
16179934,3159945208008,159241862549310275521174088,181748955921742960380048,53635561570260,300467351369,40355495911669124128741,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17768741922367666780821,1322161206695447634580
16180234,3159447262184,159391464734296927529964034,181748955921742960380048,53728643199945,300021621508,40345142967484482686994,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17773649853963942929123,1321165037250403277288
16180534,3160891463409,159393980887456661129145456,181751548666628429280822,53624463260679,300311030028,40386997657251032632836,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17797411244911889409304,1321206503597774408586
16180834,3160318813087,159394021152580598011150337,181751548666628429280822,53632283153414,300311030028,40381098031765623704099,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17800478602986032910027,1320257994121428091333
16181134,3159307996602,159394080289511174363238166,181751548666628429280822,53647486729839,300304974002,40370433134197446217307,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17792401317564585588180,1319586888217006944081
16181434,3159048086604,159394186246885401948087385,181751548905787888078106,53672698502868,300862356002,40276529757998811288069,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17755978335836636859245,1321968466778666238397
16181734,3161330686869,159394284962158216226673412,181751548905787888078106,53702742186243,300514138874,40300649940306776978008,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17768054313779183986221,1323940229565093203982
16182034,3161979092144,159543225647072174679220221,181751549163171826043960,53750988103996,299811126355,40358899870543137989112,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17792597855896084824581,1322921177680586892478
16182334,3161378120956,159563473157331508659083228,181774291054516525827227,53714679916923,300301989397,40335704993562065404662,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17802318144206377406954,1321434667700246125996
16182634,3162942003839,159563379588253825653506439,181773919531652224480077,53757958052174,300673623397,40253031470405789503548,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17780512107294100473699,1325022769818177152514
16182934,3167594470962,159768245876311114427262444,181838176024046054767169,53858274447641,300434486547,40252515953934792332432,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17823762295993650933885,1327654981544711731699
16183234,3172526919655,159768423924520219210231304,181838176151754520996229,53900475786641,300327639606,40235250483215863474780,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17860553471892419056207,1331128007851277377575
16183534,3171893906385,159768704293847539869595392,181838176419954767072469,53941776952375,299333323910,40338083021168457862280,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17882028708010656482735,1328722824816394077341
16183834,3189904727626,160200909842297718236637640,181814917657967608075949,54181255836168,298712231733,40227854455736130321933,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,18027255968456305688240,1340607523127492867015
16184134,3191948696651,160419827419007822605182804,181892687095415680339767,54288604506136,298038011088,40290712446448233823076,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,18087662949975067062162,1338696181930352090666
16184434,3192265181711,160420145278346615726464698,181892687095415680339767,54186445543891,297903216767,40385522016389517154693,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,18095015298941556663266,1338542457095680171577
16184734,3195584853511,160566473858108665011746895,181889345734904507003078,54434021271832,297153593573,40300369467112630238488,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,18133769635029526739208,1339845886800722751205
16185034,3171420001055,144747322593448535965331328,162640734002654856976140,47642749385645,268543392715,36428912115444121011149,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17980162715474498792911,1320749044849492265617
16185334,3158319348384,144203407671720387886933380,162640734002654856976140,47455791350611,268755144493,36544088947496622232436,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17862330144782920112871,1313044263319772175179
16185634,3152074184891,143939081746653548505241920,162342037348476481607285,47443732212972,268254777061,36420882967517040077046,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17794219077149813316969,1310280850604807832313
16185934,3152023286822,143804172118590137676280184,162342037348476481607285,47499164237947,268054909833,36405927055482728293277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17801165350450010014024,1309698581324201813473
16186234,3151667588033,162245280235098740998840096,183336383245484785961635,53531455510874,302780846062,41188097244464154479111,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17816147744214875716121,1308216914738436093401
16186534,3148507926114,162245423729107256431789933,183336384732638260197400,53524294508535,302975685450,41167183100150723392690,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17763088330240901375915,1308187745843263763431
16186834,3149601406038,162245555310344502167509601,183336384732638260197400,53514708064574,302828736209,41194596817367789434017,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17797183780886398068125,1307036132959131775345
16187134,3123669113796,161789850906239785805847555,183336384732638260197400,53113956638583,302834065087,41503786280174401703297,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17601257109819505765667,1289238691521558706820
16187434,3127858449352,161789984749104312397315346,183336384977617141494458,53203594195658,302411028323,41492261155162467482958,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17656754183052423920014,1290355439250655548341
16187734,3130903167222,161790062452633362300473656,183336384977617141494458,53204298813397,302260176452,41512436651936310424516,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17678695377892708421479,1292510470346248765157
16188034,3131947003356,161792032407888056028291365,183338592837417190986144,53219626628353,302260176452,41502070479174448606151,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17715222586084968973955,1291137923336751302725
16188334,3131987461134,161792139908792319654242525,183338592837417190986144,53215848453633,302260176452,41505080111507308039494,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17707575134230973271928,1291742160168238027288
16188634,3130788117591,161792183272592535217274177,183338592837417190986144,53179581421473,302260176452,41533234662940970806484,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17707553923849492931512,1290262821622975885884
16188934,3132649193638,161651728020026264528221189,183345962745903778152128,53141111208192,302365551809,41553781860711708513360,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17720127168449269636432,1291634867868110050418
16189234,3123554420108,161651594344601910259497081,183345579601261071463751,53100507178511,302522330147,41563745610347141104761,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17638434641936145852967,1286368277904373929472
16189534,3125662029115,161651646116774669221415508,183345579601261071463751,53139883489813,302410015639,41548576304050074805110,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17653572917234366958735,1287862387482080576669
16189834,3125140131611,161651760567921045153836247,183345579601261071463751,53206601861369,302221690979,41522705936306856584178,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17654173186280131731299,1287171432292450726412
16190134,3129147922414,161503336722771275943870539,183345579601261071463751,53180234490514,302221690979,41543324397999890668097,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17689099553657758661027,1289565872362681282348
16190434,3122842949025,161362109488826650338160187,183345579601261071463751,52861826021811,303049834652,41678494666392786183678,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17677591897701122481499,1282599776384802544494
16190734,3107754063836,160766525125215392735290750,183345579601261071463751,52788132501356,303376804652,41693215318175854941105,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17511780269870665806972,1276063715727885879282
16191034,3100303510331,160610561840882061801671197,183340341941900697675781,52721185701416,303781853205,41687056977751160192052,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17425101811847202513052,1273213479880424425761
16191334,3097417728692,160610705428866083709662725,183340341941900697675781,52619929267479,304091252187,41724460576391834931541,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17412733586960402793420,1270567131333626981232
16191634,3096804168142,160610910953735437400229019,183340341941900697675781,52677833100914,304373877037,41640324353554554331360,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17402832721458871036047,1270531258066397286116
16191934,3098401498393,160611063879310618135156844,183340341941900697675781,52683106508985,304055749700,41679848827599311806676,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17427818749372938167112,1270667600096414484755
16192234,3094913735132,160460105027928008766279383,183340341941900697675781,52692086660796,304439733956,41620484154534811423590,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17375771454501824477554,1270173028065035604304
16192534,3097811169760,160460167727385892542783133,183340341941900697675781,52714256795237,304439733956,41603125854630861554916,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17399237110875383546461,1272018670109721443106
16192834,3096979887451,160460276522479307069638794,183340341941900697675781,52622338674654,304439733956,41675477260412165477092,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17402804441637324776272,1270734094604233453785
16193134,3087124877572,160309384286132993856870597,183340341941900697675781,52467452456885,304510287941,41788498235140791130417,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17338533063122975574465,1263319038208664314152
16193434,3085085440037,160265770268156761462459562,183292644928428691958909,52439076630326,304566421881,41769243948959682046117,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17288226160852878483902,1264532277129248965317
16193734,3087962369915,159781096644957689715698549,182910807064187843831004,52484571033399,303931944751,41560166021402671247969,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17291983861914171375780,1267784111162079027233
16194034,3100896654904,159781538280092205295522783,182910807064187843831004,52508774669414,303948863543,41539147900911337313204,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17438779321608462178507,1272935956168704216089
16194334,3094280641295,159782143432365770387859414,182911469552199979077756,52485465734359,303948863543,41557963166545969071621,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17370349296138353640348,1269807416829883286042
16194634,3095697775733,159631301769874930794619881,182911469552199979077756,52507506242658,303764112291,41565981605505458493073,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17389580068836683596840,1270140365133557391617
16194934,3095451339391,159631305639478777794609855,182911469552199979077756,52511274834605,303764112291,41563019334600006790590,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17393964149670746688592,1269516947919528656593
16195234,3095350668835,159631340883039892005900782,182911469552199979077756,52480793439338,303764112291,41587043322549941087878,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17393999158743142670143,1269390322652855388086
16195534,3096502948825,159644161208794289467033184,182926151628118019811601,52480793439338,303764112291,41597043322549941087878,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17393999642710104987083,1270805275906091969676
16195834,3104322451817,159644448281726287866931920,182926151628118019811601,52651206891227,303659997370,41477663951069912806349,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17454716768875510523914,1275976150814193786549
16196134,3107648783892,159644566185102951901573569,182926151628118019811601,52622015048903,303548642009,41515852926374684822684,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17492725251731434445047,1277287597218345402429
16196434,3030362750213,157988090380289865957775405,182707502854560800630227,51268634534079,302630558102,42585760241448370494245,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17043641152886885561863,1215610090689198394363
16196734,3020711871547,157844355711725323235667321,182706939003099694226259,51239812502428,303071481917,42547847695690301042665,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16938006807716881133685,1211544618780741721969
16197034,3022845726361,157698974108263399831275617,182706939003099694226259,51285119732867,302949758895,42527559581980550079070,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16965539989128093472429,1212140749113557983190
16197334,3003016705026,155477916812053025341039968,181119464407547088100494,50797156592059,300660954779,42147445194323190526953,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16802900733645679537652,1199874955216879657906
16197634,3022233785210,155337329448463953041421322,181119464407547088100494,50777217108551,300320127653,42211890028085011909568,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16995228132897943795728,1209214953885104480487
16197934,3022098374552,155051875006448711904627375,181119464407547088100494,50898062395680,300230696120,42125665138624327569563,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16932835501011492565948,1213466309276884975123
16198234,3020451629486,154915589958600627166247597,181119464407547088100494,50657502149939,300230696120,42325159418369342926061,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17022325699790049464915,1205114620497421555440
16198534,3004901190467,154496107719702817072167240,181119464407547088100494,50424885064531,300486355703,42484276463789028070422,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16872528102672419306515,1197133890545934907669
16198834,2997767130999,154074831737435666950227994,181119464407547088100494,50374730404603,301242051159,42421233155684443771493,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16782514012444160044800,1194975775167399879751
16199134,2996585875595,153641704422758178401362446,181117327945903848996837,50392157853062,301434009135,42379195272663240396965,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16756016248135417919446,1195422469900963437448
16199434,2996314517321,153640719227754471929595718,181115958746615333508614,50391137867027,301434009135,42379234766938731047595,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16754209031734336070593,1195223077353269011911
16199734,3010316126614,153531354982285670198280386,181156578374226395349092,50606131225208,301436226657,42228725436754347399082,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16839108445014111736641,1205901249497299459528
